Class.Particle.ID,Class,Area..ABD.,Area..Filled.,Aspect.Ratio,Calibration.Factor,Calibration.Image,Camera,Capture.X,Capture.Y,Circle.Fit,Circularity,Circularity..Hu.,Compactness,Convex.Perimeter,Convexity,Date,Diameter..ABD.,Diameter..ESD.,Diameter..FD.,Edge.Gradient,Elapsed.Time,Elongation,Feret.Angle.Max,Feret.Angle.Min,Fiber.Curl,Fiber.Straightness,Filter.Score,Geodesic.Aspect.Ratio,Geodesic.Length,Geodesic.Thickness,Image.File,Image.Height,Image.Width,Image.X,Image.Y,Intensity,Length,Original.Reference.ID,Particles.Per.Chain,Perimeter,Roughness,Sigma.Intensity,Source.Image,Sphere.Complement,Sphere.Count,Sphere.Unknown,Sphere.Volume,Sum.Intensity,Symmetry,Time,Timestamp,Transparency,Volume..ABD.,Volume..ESD.,Width,Particle.ID,source_file,Biovolume..Cylinder.,Biovolume..P..Spheroid.,Biovolume..Sphere.,tifffile,csvfile,year,sam,month,day,rep,repnum,key,loc,site,doy,gdd2,watert,lat0,lat1,lon0,lon1,avgdepth,trawltime,effspeed,mindepth,maxdepth,xangle,precip,xwaveht,wind,cloud_pc,distshore,fr,volbest,whitefishden,unknwcoregonine,ciscoden,exposure,smeltden,yperchden,burbotden,otherfishden
86,Calanoid_1,62937.9229,62937.9229,0.7424,9.47,1,1,835,568,0.161,0.2471,0.5368,4.0477,1556.4172,0.5476,2019-01-15,283.0814,475.341,283.0814,162.4262,17.375,10.6222,-25,80,0.7582,0.5688,0,0.0941,940.7302,88.5626,20180522_Simcoe_154_2mm_rep2_000006.tif,63,67,430,806,128.662,535.055,93273005-07D0-4151-B532-9F138B2D0310,1,2058.5858,1.3226,60.468,154,0,0,0,0,119527,0.3737,4:11:15,2019-01-15T04:11:15.300,0.4045,11877700,56235990,421.415,1758,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
834,Calanoid_1,89431.7399,89431.7399,0.7904,9.47,1,1,142,696,0,0.1371,0.3777,7.2924,2387.316,0.3779,2019-01-15,337.4434,740.501,337.4434,178.7286,17.484,20.8618,55,-30,0.795,0.5571,0,0.0479,1538.4074,73.7427,20180522_Simcoe_154_2mm_rep2_000006.tif,93,91,902,806,136.0435,857.035,D446A736-0687-4CF4-ADB5-7BF0EB2FD270,1,3224.3001,1.3506,59.4256,155,0,0,0,0,172095,0.1875,4:11:15,2019-01-15T04:11:15.411,0.5443,20118770,212606000,591.875,1768,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
332,Calanoid_1,95494.4015,95494.4015,0.5184,9.47,1,1,836,1615,0.0328,0.2565,0.6276,3.8984,1585.135,0.7479,2019-01-15,348.6936,484.5486,348.6936,201.0357,17.484,10.1487,70,-5,0.8372,0.5443,0,0.0985,1104.764,108.8577,20180522_Simcoe_154_2mm_rep2_000006.tif,75,53,144,901,120.1432,601.345,47AC1E92-1CE0-49AC-A994-001722EC24F6,1,2427.2434,1.5313,58.3156,155,0,0,0,0,161112,0.0572,4:11:15,2019-01-15T04:11:15.411,0.2804,22198860,59567690,355.125,1775,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
229,Cyclopoid_1,58427.9758,58427.9758,0.4894,9.47,1,1,418,1627,0.2087,0.2678,0.5372,3.7341,1506.4459,0.6282,2019-01-15,272.7505,460.6104,272.7505,227.6954,17.484,9.6273,-50,5,0.6207,0.617,0,0.1039,867.1827,90.0757,20180522_Simcoe_154_2mm_rep2_000006.tif,69,55,199,901,115.3146,535.055,CAA0523B-4FC9-402C-B719-9BD525D71601,1,1914.5168,1.2709,61.9517,155,0,0,0,0,100439,0.4096,4:11:15,2019-01-15T04:11:15.411,0.4078,10624170,51168160,364.595,1776,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1012,Calanoid_1,181618.1387,181618.1387,0.3703,9.47,1,1,850,36,0,0.1097,0.3114,9.1146,3425.7365,0.4596,2019-01-15,480.8777,1070.8989,480.8777,188.4562,17.594,26.5967,50,-35,0.594,0.6274,0,0.0376,2392.5954,89.9584,20180522_Simcoe_154_2mm_rep2_000006.tif,151,109,327,901,119.0867,1500.995,205ACB46-6C6E-4AF2-BEAC-2B8A53237C56,1,4965.1077,1.4494,68.8043,156,0,0,0,0,285808,0.3514,4:11:15,2019-01-15T04:11:15.525,0.551,58224080,643048900,468.765,1779,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
981,Cyclopoid_1,158451.1749,158451.1749,0.3632,9.47,1,1,309,73,0,0.276,0.4784,3.6231,2285.3885,0.6818,2019-01-15,449.1618,708.409,449.1618,113.9115,17.594,9.2745,-40,45,0.3808,0.7242,0,0.1078,1327.2701,143.1089,20180522_Simcoe_154_2mm_rep2_000006.tif,82,100,438,901,103.7493,961.205,C0336086-721A-47E4-8813-33D1C5C939F1,1,2940.7579,1.2868,76.2717,156,0,0,0,0,219741,0.3325,4:11:15,2019-01-15T04:11:15.525,0.366,47446810,186144800,411.945,1780,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
668,Calanoid_1,147492.3038,147492.3038,0.4976,9.47,1,1,931,464,0.2888,0.3191,0.7077,3.1339,1874.2825,0.7675,2019-01-15,433.3509,577.1435,433.3509,209.7054,17.594,7.7157,45,-55,0.5965,0.6264,0,0.1296,1171.68,151.8562,20180522_Simcoe_154_2mm_rep2_000006.tif,73,78,681,901,90.4178,733.925,ADC9CADF-5F9C-4C1B-B3D7-6090FC53779E,1,2647.0724,1.4123,61.9249,156,0,0,0,0,179389,0.3719,4:11:15,2019-01-15T04:11:15.525,0.2491,42610620,100658400,374.065,1784,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
576,Calanoid_1,91343.8787,91343.8787,0.3692,9.47,1,1,291,565,0.1735,0.3013,0.579,3.319,1650.5509,0.7855,2019-01-15,341.0317,505.5929,341.0317,199.6051,17.703,8.3066,0,80,0.4272,0.7006,0,0.1204,979.9124,117.9684,20180522_Simcoe_154_2mm_rep2_000006.tif,44,87,896,901,124.6649,686.575,890C8911-C780-4758-BF0E-387962B377FA,1,2195.7616,1.3303,55.0811,157,0,0,0,0,160693,0.4136,4:11:15,2019-01-15T04:11:15.636,0.3255,20767440,67670830,222.545,1788,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
556,Calanoid_1,110014.8264,110659.0298,0.587,9.47,1,1,21,1047,0.1762,0.3124,0.6503,3.2006,1716.0293,0.6986,2019-01-15,374.2663,526.9004,375.3604,229.9032,17.813,7.9289,75,-5,0.5404,0.6492,0,0.1261,1043.043,131.5495,20180522_Simcoe_154_2mm_rep2_000006.tif,84,54,577,1054,103.5473,677.105,9B95F83B-5435-4E6E-AFBC-D68D9EF294EE,1,2349.185,1.369,58.0931,158,0,0,0,0,157599,0.1444,4:11:15,2019-01-15T04:11:15.748,0.2897,27449890,76592130,364.595,1806,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
520,Calanoid_1,147247.3586,147900.5862,0.5795,9.47,1,1,704,594,0.2973,0.3265,0.7455,3.063,1823.9116,0.7294,2019-01-15,432.9909,560.3086,433.9503,194.6527,17.938,7.4893,-25,35,0.7561,0.5694,0,0.1335,1155.8146,154.3287,20180522_Simcoe_154_2mm_rep2_000006.tif,78,73,812,1054,95.7087,658.165,72E2C49C-A0B7-43D5-B1F4-1A716B8BB8B8,1,2620.2865,1.4366,62.9161,159,0,0,0,0,189599,0.4729,4:11:15,2019-01-15T04:11:15.860,0.2272,42504520,92104450,440.355,1811,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
628,Cyclopoid_1,98213.5666,98213.5666,0.4246,9.47,1,1,87,824,0.1815,0.4336,0.6308,2.3062,1575.5826,0.8556,2019-01-15,353.6232,482.4435,353.6232,210.0122,17.938,5.0472,-55,40,0.2161,0.8223,0,0.1981,788.9053,156.3068,20180522_Simcoe_154_2mm_rep2_000006.tif,74,59,936,1054,98.5855,648.695,E89310C5-008B-45B9-A2EC-895B0C9F7059,1,1890.4241,1.1998,64.3661,159,0,0,0,0,135555,0.4738,4:11:15,2019-01-15T04:11:15.860,0.267,23153730,58794660,269.895,1813,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
6,Calanoid_1,59747.5324,59747.5324,0.6796,9.47,1,1,896,1033,0.2312,0.4096,0.7881,2.4413,1276.8761,0.7529,2019-01-15,275.8132,387.2179,275.8132,184.4932,17.938,5.4875,-85,10,0.3048,0.7664,0,0.1822,661.062,120.4677,20180522_Simcoe_154_2mm_rep2_000006.tif,67,43,1038,1054,88.2185,506.645,5D0F0501-E5FA-4FF7-A603-B011D4C85128,1,1563.0595,1.2241,66.6944,159,0,0,0,0,78338,0.1834,4:11:15,2019-01-15T04:11:15.860,0.2877,10986110,30399390,241.485,1815,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
907,Cyclopoid_1,152476.7494,152476.7494,0.4248,9.47,1,1,132,1674,0.0941,0.2923,0.5969,3.4208,2090.0887,0.7041,2019-01-15,440.6126,645.2754,440.6126,158.7747,18.047,8.6308,30,-90,0.4519,0.6887,0,0.1159,1258.1206,145.771,20180522_Simcoe_154_2mm_rep2_000006.tif,60,97,670,1175,89.0367,866.505,7BF08B16-F908-4665-B52F-DCA53B11D306,1,2807.783,1.3434,68.5897,160,0,0,0,0,182080,0.3667,4:11:15,2019-01-15T04:11:15.971,0.3172,44788780,140680500,430.885,1832,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1008,Calanoid_1,322139.2734,325587.3636,0.4701,9.47,1,1,80,157,0,0.1342,0.4391,7.4541,3793.1924,0.4803,2019-01-15,640.4377,1186.644,643.8561,138.0954,18.156,21.3709,-35,50,0.9347,0.5169,0,0.0468,2812.407,131.6001,20180522_Simcoe_154_2mm_rep2_000006.tif,149,147,808,1175,104.7452,1453.645,1F0BFC16-718A-4C6D-BD8A-B5ED8FC808E1,1,5888.0142,1.5523,67.2596,161,0,0,0,0,427989,0.0901,4:11:16,2019-01-15T04:11:16.084,0.4603,137540100,874903200,800.215,1834,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
785,Cyclopoid_1,148063.9133,148063.9133,0.7365,9.47,1,1,424,409,0.1829,0.1964,0.6058,5.0905,2289.4227,0.5231,2019-01-15,434.1899,708.9346,434.1899,212.5195,18.156,13.9203,0,50,1.0941,0.4775,0,0.0718,1576.5575,113.256,20180522_Simcoe_154_2mm_rep2_000006.tif,91,94,996,1175,95.9432,752.865,C2AF4B39-AB88-419E-92DE-A5278B7C2F57,1,3379.6271,1.4762,66.2218,161,0,0,0,0,191023,0.2093,4:11:16,2019-01-15T04:11:16.084,0.3875,42858570,186559400,620.285,1836,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
773,Calanoid_1,57962.727,57962.727,0.971,9.47,1,1,200,823,0,0.1292,0.3854,7.7418,2004.5623,0.3599,2019-01-15,271.6624,620.0217,271.6624,155.3319,18.156,22.2766,35,-55,0.6428,0.6087,0,0.0449,1314.567,59.011,20180522_Simcoe_154_2mm_rep2_000006.tif,77,81,1092,1175,141.9225,800.215,BC937F7A-FA62-4A60-9595-E8A9C49EF45F,1,2747.1561,1.3705,65.6651,161,0,0,0,0,122763,0.2514,4:11:16,2019-01-15T04:11:16.084,0.5619,10497530,124801400,430.885,1837,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
900,Cyclopoid_1,136569.8196,136569.8196,0.3261,9.47,1,1,365,1035,0.0193,0.3936,0.5218,2.5407,2030.8614,0.8591,2019-01-15,416.9965,627.1242,416.9965,220.6135,18.156,5.8099,-70,20,0.1456,0.8729,0,0.1721,981.7917,168.9866,20180522_Simcoe_154_2mm_rep2_000006.tif,101,58,96,1326,77.4411,857.035,32C1F6A8-979E-44A5-9013-F76D9A4E8464,1,2301.5566,1.1333,62.3461,161,0,0,0,0,143266,0.4819,4:11:16,2019-01-15T04:11:16.084,0.3351,37966090,129139600,279.365,1840,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
700,Cyclopoid_1,123338.4542,123338.4542,0.4163,9.47,1,1,574,1241,0.1949,0.385,0.6609,2.5973,1699.0695,0.8288,2019-01-15,396.282,520.85,396.282,200.9951,18.156,5.9928,-20,75,0.3869,0.721,0,0.1669,952.1878,158.8885,20180522_Simcoe_154_2mm_rep2_000006.tif,51,86,293,1326,85.6805,686.575,02D67B39-D1A0-43BB-BD11-5E2ED41D5A42,1,2222.1525,1.3079,64.7832,161,0,0,0,0,144543,0.6159,4:11:16,2019-01-15T04:11:16.084,0.2392,32584540,73983800,307.775,1844,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
1013,Calanoid_1,403060.1038,403398.6901,0.7326,9.47,1,1,76,1722,0,0.1129,0.3876,8.8536,4395.3196,0.397,2019-01-15,716.3742,1379.4636,716.6751,105.5252,18.266,25.7757,0,-40,1.2338,0.4477,0,0.0388,3416.3164,132.5401,20180522_Simcoe_154_2mm_rep2_000006.tif,149,176,0,1429,111.4083,1529.405,30C6CF05-7194-440E-BA3C-457F3019913E,1,7097.7129,1.6148,65.7458,162,0,0,0,0,562055,0.1581,4:11:16,2019-01-15T04:11:16.198,0.4807,192494600,1374451000,1226.365,1861,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
115,Cyclopoid_1,58815.8746,58815.8746,0.3411,9.47,1,1,966,1814,0.1756,0.5091,0.5615,1.9644,1223.2437,0.96,2019-01-15,273.6543,370.1189,273.6543,190.1094,18.266,3.9161,-75,10,0.0747,0.9305,0,0.2554,554.6635,141.6363,20180522_Simcoe_154_2mm_rep2_000006.tif,67,39,227,1429,105.2272,516.115,50989D50-8D99-405E-B63E-C5DA5C01436F,1,1392.5995,1.1384,68.8625,162,0,0,0,0,92179,0.5802,4:11:16,2019-01-15T04:11:16.198,0.2606,10730150,26547410,184.665,1863,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
176,Cyclopoid_1,64341.9787,64341.9787,0.4171,9.47,1,1,608,87,0.2391,0.4702,0.6281,2.1269,1272.7794,0.8993,2019-01-15,286.2215,385.376,286.2215,212.1955,18.375,4.4577,-40,45,0.1707,0.8542,0,0.2243,615.2878,138.0294,20180522_Simcoe_154_2mm_rep2_000006.tif,51,60,305,1429,100.453,525.585,2CFCD03D-E9D5-4F10-A064-79C565146A65,1,1506.6344,1.1837,64.246,163,0,0,0,0,95129,0.4333,4:11:16,2019-01-15T04:11:16.308,0.2573,12277370,29967640,241.485,1865,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
363,Cyclopoid_1,79115.8938,79115.8938,0.4984,9.47,1,1,222,652,0.2246,0.4361,0.731,2.2932,1360.8333,0.8608,2019-01-15,317.3854,414.3125,317.3854,157.8397,18.375,5.0045,-20,65,0.2667,0.7895,0,0.1998,713.7226,142.6154,20180522_Simcoe_154_2mm_rep2_000006.tif,45,72,571,1429,111.9207,563.465,9B537924-485B-401D-8CDF-0D63269F67F7,1,1712.676,1.2585,65.6371,163,0,0,0,0,127030,0.3078,4:11:16,2019-01-15T04:11:16.308,0.2339,16740150,37237690,250.955,1870,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
539,Cyclopoid_1,97733.415,97733.415,0.4823,9.47,1,1,241,1785,0.3011,0.3358,0.6601,2.9782,1575.2246,0.7603,2019-01-15,352.7578,482.4435,352.7578,120.8396,18.375,7.2176,35,-35,0.5411,0.6489,0,0.1385,941.3456,130.423,20180522_Simcoe_154_2mm_rep2_000006.tif,67,65,40,1697,122.6245,610.815,AFFD4BC6-FA37-49FC-9007-467F984BFBE4,1,2143.5373,1.3608,64.7782,163,0,0,0,0,167873,0.4969,4:11:16,2019-01-15T04:11:16.308,0.2688,22984150,58794660,317.245,1882,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
928,Calanoid_1,95973.9528,95973.9528,0.9023,9.47,1,1,528,1808,0,0.1377,0.3877,7.264,2506.9817,0.3838,2019-01-15,349.5681,777.5921,349.5681,167.1875,18.375,20.7723,-85,10,0.6319,0.6128,0,0.0481,1584.0773,76.259,20180522_Simcoe_154_2mm_rep2_000006.tif,112,80,107,1697,133.9124,970.675,E7A4BA50-C17D-4373-ABBA-DC42DCDB51C6,1,3320.6725,1.3246,62.04,163,0,0,0,0,180380,0.207,4:11:16,2019-01-15T04:11:16.308,0.5504,22366290,246180800,553.995,1883,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
19,Cyclopoid_1,75010.9891,75010.9891,0.4885,9.47,1,1,658,1424,0.2893,0.488,0.6827,2.0491,1325.603,0.8504,2019-01-15,309.042,402.2117,309.042,200.2899,18.5,4.1994,50,-45,0.2605,0.7933,0,0.2381,638.641,152.0798,20180522_Simcoe_154_2mm_rep2_000006.tif,63,49,559,1697,114.2558,506.645,D0AB8D77-014E-44AA-B53B-878079235489,1,1581.4417,1.193,55.0688,164,0,0,0,0,123739,0.3263,4:11:16,2019-01-15T04:11:16.420,0.2316,15454360,34069270,298.305,1892,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
7,Calanoid_1,59902.9039,59902.9039,0.5292,9.47,1,1,466,402,0.202,0.2523,0.5323,3.9638,1404.7325,0.5971,2019-01-15,276.1716,426.6765,276.1716,230.5141,18.609,10.3562,-65,35,0.7945,0.5573,0,0.0966,909.1705,87.7899,20180522_Simcoe_154_2mm_rep2_000006.tif,61,60,931,1697,122.7056,506.645,72E4D4B9-63E7-4BE8-B6E0-629502C40676,1,1993.9208,1.4194,54.2473,165,0,0,0,0,109208,0.1948,4:11:16,2019-01-15T04:11:16.532,0.3527,11028990,40671940,307.775,1900,20180522_SIMC_154_2mm_rep2_KG_data.csv,,,,20180522_Simcoe_154_2mm_rep2_000001.tif,20180522_SIMC_154_2mm_rep2_KG_data.csv,2018,154,5,22,rep2,2,2018.SIMC.154.2.NA,LSIMC,R061,142,206.721113,13.3,44.44359564,44.44304853,-79.20378679,-79.2027731,4.5,1.65,3.4,4.4,4.6,150,40,1,150-05,100,707.7709707,Random,12.69640923,0,0,0,368771.5336,,0,0,0
